%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1536680817060165559,0.0,0.0,0.0,0.0,0.0,0.0
1536680817093427399,0.0,0.0,0.0,0.0,0.0,0.0
1536680817126944033,0.0,0.0,0.0,0.0,0.0,0.0
1536680817160327752,0.0,0.0,0.0,0.0,0.0,0.0
1536680817193778157,0.0,0.0,0.0,0.0,0.0,0.0
1536680817227207366,0.0,0.0,0.0,0.0,0.0,0.0
1536680817260738510,0.0,0.0,0.0,0.0,0.0,0.0
1536680817294123474,0.0,0.0,0.0,0.0,0.0,0.0
1536680817327626701,0.0,0.0,0.0,0.0,0.0,0.0
1536680817360670909,0.0,0.0,0.0,0.0,0.0,0.0
1536680817394311746,0.0,0.0,0.0,0.0,0.0,0.0
1536680817427609956,0.0,0.0,0.0,0.0,0.0,0.0
1536680817461144679,0.0,0.0,0.0,0.0,0.0,0.0
1536680817494649778,0.0,0.0,0.0,0.0,0.0,0.0
1536680817527906741,0.0,0.0,0.0,0.0,0.0,0.0
1536680817561283218,0.0,0.0,0.0,0.0,0.0,0.0
1536680817594697979,0.0,0.0,0.0,0.0,0.0,0.0
1536680817628070038,0.0,0.0,0.0,0.0,0.0,0.0
1536680817661589329,0.0,0.0,0.0,0.0,0.0,0.0
1536680817694927959,0.0,0.0,0.0,0.0,0.0,0.0
1536680817728427325,0.0,0.0,0.0,0.0,0.0,0.0
1536680817761833685,0.0,0.0,0.0,0.0,0.0,0.0
1536680817795315101,0.0,0.0,0.0,0.0,0.0,0.0
1536680817828707976,0.0,0.0,0.0,0.0,0.0,0.0
1536680817862061942,0.0,0.0,0.0,0.0,0.0,0.0
1536680817895512369,0.0,0.0,0.0,0.0,0.0,0.0
1536680817928873058,0.0,0.0,0.0,0.0,0.0,0.0
1536680817962271400,0.0,0.0,0.0,0.0,0.0,0.0
1536680817995785025,0.0,0.0,0.0,0.0,0.0,0.0
1536680818029162378,0.0,0.0,0.0,0.0,0.0,0.0
1536680818062644201,0.0,0.0,0.0,0.0,0.0,0.0
1536680818095963816,0.0,0.0,0.0,0.0,0.0,0.0
1536680818129381470,0.0,0.0,0.0,0.0,0.0,0.0
1536680818162863206,0.0,0.0,0.0,0.0,0.0,0.0
1536680818186922556,-0.0455689430237,0.0,0.0,0.0,0.0,0.0
1536680818194939719,-0.0994421541691,0.0,0.0,0.0,0.0,0.0
1536680818202971868,-0.174035817385,0.0,0.0,0.0,0.0,0.0
1536680818210810056,-0.252773582935,0.0,0.0,0.0,0.0,0.0
1536680818218763305,-0.3273832798,0.0,0.0,0.0,0.0,0.0
1536680818226800089,-0.410265147686,0.0,0.0,0.0,0.0,0.0
1536680818230812977,-0.493146985769,0.0,0.0,0.0,0.0,0.0
1536680818238893606,-0.510981023312,0.0,0.0,0.0,0.0,0.0
1536680818246773266,-0.560710132122,0.0,0.0,0.0,0.0,0.0
1536680818254854031,-0.589718818665,0.0,0.0,0.0,0.0,0.0
1536680818262865953,-0.6062951684,0.0,0.0,0.0,0.0,0.0
1536680818270940561,-0.61458337307,0.0,0.0,0.0,0.0,0.0
1536680818278814281,-0.627015590668,0.0,0.0,0.0,0.0,0.0
1536680818282679387,-0.639447927475,0.0,0.0,0.0,0.0,0.0
1536680818290864082,-0.643592000008,0.0,0.0,0.0,0.0,0.0
1536680818298876524,-0.651880145073,0.0,0.0,0.0,0.0,0.0
1536680818306759679,-0.660168349743,0.0,0.0,0.0,0.0,0.0
1536680818314761826,-0.66431248188,0.0,0.0,0.0,0.0,0.0
1536680818322866292,-0.672600626945,0.0,0.0,0.0,0.0,0.0
1536680818330779867,-0.676744699478,0.0,0.0,0.0,0.0,0.0
1536680818334811868,-0.680888831615,0.0,0.0,0.0,0.0,0.0
1536680818342800977,-0.685032904148,0.0,0.0,0.0,0.0,0.0
1536680818358942622,-0.693321108818,0.0,0.0,0.0,0.0,0.0
1536680818366880150,-0.697465181351,0.0,0.0,0.0,0.0,0.0
1536680818374813474,-0.705753386021,0.0,0.0,0.0,0.0,0.0
1536680818378759084,-0.714041590691,0.0,0.0,0.0,0.0,0.0
1536680818386911890,-0.722329735756,0.0,0.0,0.0,0.0,0.0
1536680818394913018,-0.734762012959,0.0,0.0,0.0,0.0,0.0
1536680818402908424,-0.755498528481,0.0,0.0,0.0,0.0,0.0
1536680818410746705,-0.780363082886,0.0,0.0,0.0,0.0,0.0
1536680818418821323,-0.809371709824,0.0,0.0,0.0,0.0,0.0
1536680818426830594,-0.842524528503,0.0,0.0,0.0,0.0,0.0
1536680818434782919,-0.875677227974,0.0,0.0,0.0,0.0,0.0
1536680818438717918,-0.904685854912,0.0,0.0,0.0,0.0,0.0
1536680818446766616,-0.93369448185,0.0,0.0,0.0,0.0,0.0
1536680818454932257,-0.962703168392,0.0,0.0,0.0,0.0,0.0
1536680818462880431,-0.979279518127,0.0,0.0,0.0,0.0,0.0
1536680818470801791,-0.991711854935,0.0,0.0,0.0,0.0,0.0
1536680818478842459,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818512291027,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818545697674,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818579047651,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818612490820,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818645849820,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818679307277,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818712796480,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818746217507,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818779603287,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818812978127,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818846415160,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818879765101,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818913197457,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818946533750,-1.0,0.0,0.0,0.0,0.0,0.0
1536680818979941631,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819013318006,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819046747957,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819080126268,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819113534347,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819146942794,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819180387163,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819213767739,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819247219413,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819280676211,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819314028531,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819347499154,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819380891959,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819414305681,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819447696642,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819481075101,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819514570694,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819547966293,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819581325484,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819614752412,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819648248016,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819681622357,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819714958683,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819748344543,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819781730371,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819815140503,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819848585129,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819881970185,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819915382849,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819948857707,-1.0,0.0,0.0,0.0,0.0,0.0
1536680819982194727,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820015672752,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820048992906,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820082404719,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820115867071,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820149278408,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820182652854,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820216037081,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820249459786,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820282902957,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820316310753,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820349716193,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820383140637,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820416581517,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820450095072,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820483384954,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820517025203,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820550308296,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820583673175,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820617049222,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820650491893,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820683855277,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820717284218,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820750705580,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820784060661,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820817501973,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820850887195,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820884374192,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820917753407,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820951107599,-1.0,0.0,0.0,0.0,0.0,0.0
1536680820984564753,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821018004607,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821051399934,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821084841760,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821118265388,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821151632434,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821185105530,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821218500738,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821251942051,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821285417509,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821318710692,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821352229653,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821385582981,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821418917794,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821452322649,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821485750250,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821519279871,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821552707323,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821586056145,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821619452589,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821652864072,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821686345366,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821719776666,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821753179608,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821786569411,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821820065078,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821853534819,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821886855502,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821920314643,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821953690082,-1.0,0.0,0.0,0.0,0.0,0.0
1536680821987225457,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822020615449,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822053957336,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822087342615,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822120917695,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822154371981,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822187746629,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822221048428,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822254632106,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822288037064,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822321523872,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822354760801,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822388157867,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822421685184,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822454986998,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822488546060,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822521910952,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822555292320,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822588714667,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822622090032,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822655633809,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822688987260,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822722404697,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822755809586,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822789227066,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822822691992,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822856053493,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822889439893,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822922919806,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822956358345,-1.0,0.0,0.0,0.0,0.0,0.0
1536680822989809335,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823023207194,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823056533675,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823089913125,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823123289606,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823156775148,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823190201363,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823223624291,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823257073713,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823290622896,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823324013917,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823357426192,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823390854817,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823424252765,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823457775764,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823491048707,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823524621808,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823558135289,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823591518443,-1.0,0.0,0.0,0.0,0.0,0.0
1536680823610727660,-0.954414963722,0.0,0.0,0.0,0.0,0.0
1536680823614613700,-0.900541782379,0.0,0.0,0.0,0.0,0.0
1536680823622833396,-0.796939492226,0.0,0.0,0.0,0.0,0.0
1536680823630830820,-0.66431248188,0.0,0.0,0.0,0.0,0.0
1536680823638710991,-0.531701505184,0.0,0.0,0.0,0.0,0.0
1536680823646616472,-0.451706051826,0.0,0.0,0.0,0.0,0.0
1536680823654686746,-0.319095104933,0.0,0.0,0.0,0.0,0.0
1536680823658738974,-0.203044474125,0.0,0.0,0.0,0.0,0.0
1536680823666731087,-0.103586256504,0.0,0.0,0.0,0.0,0.0
1536680823674771687,-0.0248484909534,0.0,0.0,0.0,0.0,0.0
1536680823682731523,0.0,0.0,0.0,0.0,0.0,0.0
1536680823716094588,0.0,0.0,0.0,0.0,0.0,0.0
1536680823749541367,0.0,0.0,0.0,0.0,0.0,0.0
1536680823782949509,0.0,0.0,0.0,0.0,0.0,0.0
1536680823816380676,0.0,0.0,0.0,0.0,0.0,0.0
1536680823849787132,0.0,0.0,0.0,0.0,0.0,0.0
1536680823883204129,0.0,0.0,0.0,0.0,0.0,0.0
1536680823916715329,0.0,0.0,0.0,0.0,0.0,0.0
1536680823950083065,0.0,0.0,0.0,0.0,0.0,0.0
1536680823983532242,0.0,0.0,0.0,0.0,0.0,0.0
1536680824016884326,0.0,0.0,0.0,0.0,0.0,0.0
1536680824050365793,0.0,0.0,0.0,0.0,0.0,0.0
1536680824083747545,0.0,0.0,0.0,0.0,0.0,0.0
1536680824117097909,0.0,0.0,0.0,0.0,0.0,0.0
1536680824150577523,0.0,0.0,0.0,0.0,0.0,0.0
1536680824183970033,0.0,0.0,0.0,0.0,0.0,0.0
1536680824217384519,0.0,0.0,0.0,0.0,0.0,0.0
1536680824250827619,0.0,0.0,0.0,0.0,0.0,0.0
1536680824284205968,0.0,0.0,0.0,0.0,0.0,0.0
1536680824317664908,0.0,0.0,0.0,0.0,0.0,0.0
1536680824351114440,0.0,0.0,0.0,0.0,0.0,0.0
1536680824384463580,0.0,0.0,0.0,0.0,0.0,0.0
1536680824417917254,0.0,0.0,0.0,0.0,0.0,0.0
1536680824451326562,0.0,0.0,0.0,0.0,0.0,0.0
1536680824484772664,0.0,0.0,0.0,0.0,0.0,0.0
1536680824518136697,0.0,0.0,0.0,0.0,0.0,0.0
1536680824551665083,0.0,0.0,0.0,0.0,0.0,0.0
1536680824585091305,0.0,0.0,0.0,0.0,0.0,0.0
1536680824618526336,0.0,0.0,0.0,0.0,0.0,0.0
1536680824651917311,0.0,0.0,0.0,0.0,0.0,0.0
1536680824685315974,0.0,0.0,0.0,0.0,0.0,0.0
1536680824718649055,0.0,0.0,0.0,0.0,0.0,0.0
1536680824752098624,0.0,0.0,0.0,0.0,0.0,0.0
1536680824785563897,0.0,0.0,0.0,0.0,0.0,0.0
1536680824818954608,0.0,0.0,0.0,0.0,0.0,0.0
1536680824852287412,0.0,0.0,0.0,0.0,0.0,0.0
1536680824885909316,0.0,0.0,0.0,0.0,0.0,0.0
1536680824919163704,0.0,0.0,0.0,0.0,0.0,0.0
1536680824952573173,0.0,0.0,0.0,0.0,0.0,0.0
1536680824985996410,0.0,0.0,0.0,0.0,0.0,0.0
1536680825019366785,0.0,0.0,0.0,0.0,0.0,0.0
1536680825052986367,0.0,0.0,0.0,0.0,0.0,0.0
1536680825086344082,0.0,0.0,0.0,0.0,0.0,0.0
1536680825119611785,0.0,0.0,0.0,0.0,0.0,0.0
1536680825153092673,0.0,0.0,0.0,0.0,0.0,0.0
1536680825186579724,0.0,0.0,0.0,0.0,0.0,0.0
1536680825219938553,0.0,0.0,0.0,0.0,0.0,0.0
1536680825253377925,0.0,0.0,0.0,0.0,0.0,0.0
1536680825286712581,0.0,0.0,0.0,0.0,0.0,0.0
1536680825320235232,0.0,0.0,0.0,0.0,0.0,0.0
1536680825353608490,0.0,0.0,0.0,0.0,0.0,0.0
1536680825386974626,0.0,0.0,0.0,0.0,0.0,0.0
1536680825420425323,0.0,0.0,0.0,0.0,0.0,0.0
1536680825453895598,0.0,0.0,0.0,0.0,0.0,0.0
1536680825487243135,0.0,0.0,0.0,0.0,0.0,0.0
1536680825520786740,0.0,0.0,0.0,0.0,0.0,0.0
1536680825554244804,0.0,0.0,0.0,0.0,0.0,0.0
1536680825587580557,0.0,0.0,0.0,0.0,0.0,0.0
1536680825621069616,0.0,0.0,0.0,0.0,0.0,0.0
1536680825654392125,0.0,0.0,0.0,0.0,0.0,0.0
1536680825687865275,0.0,0.0,0.0,0.0,0.0,0.0
1536680825721191991,0.0,0.0,0.0,0.0,0.0,0.0
1536680825754523409,0.0,0.0,0.0,0.0,0.0,0.0
1536680825787918692,0.0,0.0,0.0,0.0,0.0,0.0
1536680825821398630,0.0,0.0,0.0,0.0,0.0,0.0
1536680825854828922,0.0,0.0,0.0,0.0,0.0,0.0
1536680825888155283,0.0,0.0,0.0,0.0,0.0,0.0
1536680825921575109,0.0,0.0,0.0,0.0,0.0,0.0
1536680825954999603,0.0,0.0,0.0,0.0,0.0,0.0
1536680825988417025,0.0,0.0,0.0,0.0,0.0,0.0
1536680826021772432,0.0,0.0,0.0,0.0,0.0,0.0
1536680826055236175,0.0,0.0,0.0,0.0,0.0,0.0
1536680826088643773,0.0,0.0,0.0,0.0,0.0,0.0
1536680826121999651,0.0,0.0,0.0,0.0,0.0,0.0
1536680826155482305,0.0,0.0,0.0,0.0,0.0,0.0
1536680826188879084,0.0,0.0,0.0,0.0,0.0,0.0
1536680826222277823,0.0,0.0,0.0,0.0,0.0,0.0
1536680826255667748,0.0,0.0,0.0,0.0,0.0,0.0
1536680826289067364,0.0,0.0,0.0,0.0,0.0,0.0
1536680826322477654,0.0,0.0,0.0,0.0,0.0,0.0
1536680826355923001,0.0,0.0,0.0,0.0,0.0,0.0
1536680826389354451,0.0,0.0,0.0,0.0,0.0,0.0
1536680826422739794,0.0,0.0,0.0,0.0,0.0,0.0
1536680826456113320,0.0,0.0,0.0,0.0,0.0,0.0
1536680826489506238,0.0,0.0,0.0,0.0,0.0,0.0
1536680826522947246,0.0,0.0,0.0,0.0,0.0,0.0
1536680826556534814,0.0,0.0,0.0,0.0,0.0,0.0
1536680826589835282,0.0,0.0,0.0,0.0,0.0,0.0
1536680826623277766,0.0,0.0,0.0,0.0,0.0,0.0
1536680826656795860,0.0,0.0,0.0,0.0,0.0,0.0
1536680826690152761,0.0,0.0,0.0,0.0,0.0,0.0
1536680826723577149,0.0,0.0,0.0,0.0,0.0,0.0
1536680826756886863,0.0,0.0,0.0,0.0,0.0,0.0
1536680826790276038,0.0,0.0,0.0,0.0,0.0,0.0
1536680826823792496,0.0,0.0,0.0,0.0,0.0,0.0
1536680826857092417,0.0,0.0,0.0,0.0,0.0,0.0
1536680826890573697,0.0,0.0,0.0,0.0,0.0,0.0
1536680826923991734,0.0,0.0,0.0,0.0,0.0,0.0
1536680826957451963,0.0,0.0,0.0,0.0,0.0,0.0
1536680826990767969,0.0,0.0,0.0,0.0,0.0,0.0
1536680827024311320,0.0,0.0,0.0,0.0,0.0,0.0
1536680827057706193,0.0,0.0,0.0,0.0,0.0,0.0
1536680827091113102,0.0,0.0,0.0,0.0,0.0,0.0
1536680827124517450,0.0,0.0,0.0,0.0,0.0,0.0
1536680827157913195,0.0,0.0,0.0,0.0,0.0,0.0
1536680827191421877,0.0,0.0,0.0,0.0,0.0,0.0
1536680827224718867,0.0,0.0,0.0,0.0,0.0,0.0
1536680827258146536,0.0,0.0,0.0,0.0,0.0,0.0
1536680827291564630,0.0,0.0,0.0,0.0,0.0,0.0
1536680827325082140,0.0,0.0,0.0,0.0,0.0,0.0
1536680827358456978,0.0,0.0,0.0,0.0,0.0,0.0
1536680827391827963,0.0,0.0,0.0,0.0,0.0,0.0
1536680827425226759,0.0,0.0,0.0,0.0,0.0,0.0
1536680827458685334,0.0,0.0,0.0,0.0,0.0,0.0
1536680827492105182,0.0,0.0,0.0,0.0,0.0,0.0
1536680827525549124,0.0,0.0,0.0,0.0,0.0,0.0
1536680827558920462,0.0,0.0,0.0,0.0,0.0,0.0
1536680827592315890,0.0,0.0,0.0,0.0,0.0,0.0
1536680827625679766,0.0,0.0,0.0,0.0,0.0,0.0
1536680827659132681,0.0,0.0,0.0,0.0,0.0,0.0
1536680827692485294,0.0,0.0,0.0,0.0,0.0,0.0
1536680827725999374,0.0,0.0,0.0,0.0,0.0,0.0
1536680827759438548,0.0,0.0,0.0,0.0,0.0,0.0
1536680827792961052,0.0,0.0,0.0,0.0,0.0,0.0
1536680827826208976,0.0,0.0,0.0,0.0,0.0,0.0
1536680827859642209,0.0,0.0,0.0,0.0,0.0,0.0
