%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1536240445829665783,1.0,0.0,0.0,0.0,0.0,0.0
1536240445863076358,1.0,0.0,0.0,0.0,0.0,0.0
1536240445896324263,1.0,0.0,0.0,0.0,0.0,0.0
1536240445929735600,1.0,0.0,0.0,0.0,0.0,0.0
1536240445963033473,1.0,0.0,0.0,0.0,0.0,0.0
1536240445996597728,1.0,0.0,0.0,0.0,0.0,0.0
1536240446029777749,1.0,0.0,0.0,0.0,0.0,0.0
1536240446062978386,1.0,0.0,0.0,0.0,0.0,0.0
1536240446096243775,1.0,0.0,0.0,0.0,0.0,0.0
1536240446129601715,1.0,0.0,0.0,0.0,0.0,0.0
1536240446163192184,1.0,0.0,0.0,0.0,0.0,0.0
1536240446196422474,1.0,0.0,0.0,0.0,0.0,0.0
1536240446229632869,1.0,0.0,0.0,0.0,0.0,0.0
1536240446263000152,1.0,0.0,0.0,0.0,0.0,0.0
1536240446296409314,1.0,0.0,0.0,0.0,0.0,0.0
1536240446329791091,1.0,0.0,0.0,0.0,0.0,0.0
1536240446363352944,1.0,0.0,0.0,0.0,0.0,0.0
1536240446396753574,1.0,0.0,0.0,0.0,0.0,0.0
1536240446429670232,1.0,0.0,0.0,0.0,0.0,0.0
1536240446463070298,1.0,0.0,0.0,0.0,0.0,0.0
1536240446496330176,1.0,0.0,0.0,0.0,0.0,0.0
1536240446529961504,1.0,0.0,0.0,0.0,0.0,0.0
1536240446563109046,1.0,0.0,0.0,0.0,0.0,0.0
1536240446596633228,1.0,0.0,0.0,0.0,0.0,0.0
1536240446629791118,1.0,0.0,0.0,0.0,0.0,0.0
1536240446662974698,1.0,0.0,0.0,0.0,0.0,0.0
1536240446696348412,1.0,0.0,0.0,0.0,0.0,0.0
1536240446729656755,1.0,0.0,0.0,0.0,0.0,0.0
1536240446762885046,1.0,0.0,0.0,0.0,0.0,0.0
1536240446796726388,1.0,0.0,0.0,0.0,0.0,0.0
1536240446829854162,1.0,0.0,0.0,0.0,0.0,0.0
1536240446863000946,1.0,0.0,0.0,0.0,0.0,0.0
1536240446896338206,1.0,0.0,0.0,0.0,0.0,0.0
1536240446929646249,1.0,0.0,0.0,0.0,0.0,0.0
1536240446963000500,1.0,0.0,0.0,0.0,0.0,0.0
1536240446996626703,1.0,0.0,0.0,0.0,0.0,0.0
1536240447029658249,1.0,0.0,0.0,0.0,0.0,0.0
1536240447063016909,1.0,0.0,0.0,0.0,0.0,0.0
1536240447096489636,1.0,0.0,0.0,0.0,0.0,0.0
1536240447129872167,1.0,0.0,0.0,0.0,0.0,0.0
1536240447163250902,1.0,0.0,0.0,0.0,0.0,0.0
1536240447196338900,1.0,0.0,0.0,0.0,0.0,0.0
1536240447229764999,1.0,0.0,0.0,0.0,0.0,0.0
1536240447263056479,1.0,0.0,0.0,0.0,0.0,0.0
1536240447296294066,1.0,0.0,0.0,0.0,0.0,0.0
1536240447329604462,1.0,0.0,0.0,0.0,0.0,0.0
1536240447362887457,1.0,0.0,0.0,0.0,0.0,0.0
1536240447396372222,1.0,0.0,0.0,0.0,0.0,0.0
1536240447429720689,1.0,0.0,0.0,0.0,0.0,0.0
1536240447463144905,1.0,0.0,0.0,0.0,0.0,0.0
1536240447496490033,1.0,0.0,0.0,0.0,0.0,0.0
1536240447529842220,1.0,0.0,0.0,0.0,0.0,0.0
1536240447562961824,1.0,0.0,0.0,0.0,0.0,0.0
1536240447596335129,1.0,0.0,0.0,0.0,0.0,0.0
1536240447629720611,1.0,0.0,0.0,0.0,0.0,0.0
1536240447663053477,1.0,0.0,0.0,0.0,0.0,0.0
1536240447696283057,1.0,0.0,0.0,0.0,0.0,0.0
1536240447729867156,1.0,0.0,0.0,0.0,0.0,0.0
1536240447762988289,1.0,0.0,0.0,0.0,0.0,0.0
1536240447796313879,1.0,0.0,0.0,0.0,0.0,0.0
1536240447829692457,1.0,0.0,0.0,0.0,0.0,0.0
1536240447863204121,1.0,0.0,0.0,0.0,0.0,0.0
1536240447896501315,1.0,0.0,0.0,0.0,0.0,0.0
1536240447929875648,1.0,0.0,0.0,0.0,0.0,0.0
1536240447963064334,1.0,0.0,0.0,0.0,0.0,0.0
1536240447996412141,1.0,0.0,0.0,0.0,0.0,0.0
1536240448029628515,1.0,0.0,0.0,0.0,0.0,0.0
1536240448063033639,1.0,0.0,0.0,0.0,0.0,0.0
1536240448096395528,1.0,0.0,0.0,0.0,0.0,0.0
1536240448129976215,1.0,0.0,0.0,0.0,0.0,0.0
1536240448163042258,1.0,0.0,0.0,0.0,0.0,0.0
1536240448196278228,1.0,0.0,0.0,0.0,0.0,0.0
1536240448229668163,1.0,0.0,0.0,0.0,0.0,0.0
1536240448262991183,1.0,0.0,0.0,0.0,0.0,0.0
1536240448296335890,1.0,0.0,0.0,0.0,0.0,0.0
1536240448329729105,1.0,0.0,0.0,0.0,0.0,0.0
1536240448363305341,1.0,0.0,0.0,0.0,0.0,0.0
1536240448396352525,1.0,0.0,0.0,0.0,0.0,0.0
1536240448429581891,1.0,0.0,0.0,0.0,0.0,0.0
1536240448463119415,1.0,0.0,0.0,0.0,0.0,0.0
1536240448496389122,1.0,0.0,0.0,0.0,0.0,0.0
1536240448529674465,1.0,0.0,0.0,0.0,0.0,0.0
1536240448563049166,1.0,0.0,0.0,0.0,0.0,0.0
1536240448596544080,1.0,0.0,0.0,0.0,0.0,0.0
1536240448629749949,1.0,0.0,0.0,0.0,0.0,0.0
1536240448663697946,1.0,0.0,0.0,0.0,0.0,0.0
1536240448696348196,1.0,0.0,0.0,0.0,0.0,0.0
1536240448729756054,1.0,0.0,0.0,0.0,0.0,0.0
1536240448763128099,1.0,0.0,0.0,0.0,0.0,0.0
1536240448796355438,1.0,0.0,0.0,0.0,0.0,0.0
1536240448829720707,1.0,0.0,0.0,0.0,0.0,0.0
1536240448862989931,1.0,0.0,0.0,0.0,0.0,0.0
1536240448896311264,1.0,0.0,0.0,0.0,0.0,0.0
1536240448929651930,1.0,0.0,0.0,0.0,0.0,0.0
1536240448962988185,1.0,0.0,0.0,0.0,0.0,0.0
1536240448996305403,1.0,0.0,0.0,0.0,0.0,0.0
1536240449029600761,1.0,0.0,0.0,0.0,0.0,0.0
1536240449062977684,1.0,0.0,0.0,0.0,0.0,0.0
1536240449096327515,1.0,0.0,0.0,0.0,0.0,0.0
1536240449129645055,1.0,0.0,0.0,0.0,0.0,0.0
1536240449162959933,1.0,0.0,0.0,0.0,0.0,0.0
1536240449196362412,1.0,0.0,0.0,0.0,0.0,0.0
1536240449229699711,1.0,0.0,0.0,0.0,0.0,0.0
1536240449262990970,1.0,0.0,0.0,0.0,0.0,0.0
1536240449296765176,1.0,0.0,0.0,0.0,0.0,0.0
1536240449329630383,1.0,0.0,0.0,0.0,0.0,0.0
1536240449362965864,1.0,0.0,0.0,0.0,0.0,0.0
1536240449396329071,1.0,0.0,0.0,0.0,0.0,0.0
1536240449429733515,1.0,0.0,0.0,0.0,0.0,0.0
1536240449463091843,1.0,0.0,0.0,0.0,0.0,0.0
1536240449496450160,1.0,0.0,0.0,0.0,0.0,0.0
1536240449529697803,1.0,0.0,0.0,0.0,0.0,0.0
1536240449563013438,1.0,0.0,0.0,0.0,0.0,0.0
1536240449596319514,1.0,0.0,0.0,0.0,0.0,0.0
1536240449629629226,1.0,0.0,0.0,0.0,0.0,0.0
1536240449663047205,1.0,0.0,0.0,0.0,0.0,0.0
1536240449696340717,1.0,0.0,0.0,0.0,0.0,0.0
1536240449729579705,1.0,0.0,0.0,0.0,0.0,0.0
1536240449763009164,1.0,0.0,0.0,0.0,0.0,0.0
1536240449796385104,1.0,0.0,0.0,0.0,0.0,0.0
1536240449829638207,1.0,0.0,0.0,0.0,0.0,0.0
1536240449862935509,1.0,0.0,0.0,0.0,0.0,0.0
1536240449896383586,1.0,0.0,0.0,0.0,0.0,0.0
1536240449930026584,1.0,0.0,0.0,0.0,0.0,0.0
1536240449963105663,1.0,0.0,0.0,0.0,0.0,0.0
1536240449996285642,1.0,0.0,0.0,0.0,0.0,0.0
1536240450029640605,1.0,0.0,0.0,0.0,0.0,0.0
1536240450062965910,1.0,0.0,0.0,0.0,0.0,0.0
1536240450096266833,1.0,0.0,0.0,0.0,0.0,0.0
1536240450129634132,1.0,0.0,0.0,0.0,0.0,0.0
1536240450163042911,1.0,0.0,0.0,0.0,0.0,0.0
1536240450196362713,1.0,0.0,0.0,0.0,0.0,0.0
1536240450229581850,1.0,0.0,0.0,0.0,0.0,0.0
1536240450263039254,1.0,0.0,0.0,0.0,0.0,0.0
1536240450296361650,1.0,0.0,0.0,0.0,0.0,0.0
1536240450330163366,1.0,0.0,0.0,0.0,0.0,0.0
1536240450363380742,1.0,0.0,0.0,0.0,0.0,0.0
1536240450396436712,1.0,0.0,0.0,0.0,0.0,0.0
1536240450429646554,1.0,0.0,0.0,0.0,0.0,0.0
1536240450462941066,1.0,0.0,0.0,0.0,0.0,0.0
1536240450496313412,1.0,0.0,0.0,0.0,0.0,0.0
1536240450529805953,1.0,0.0,0.0,0.0,0.0,0.0
1536240450563001733,1.0,0.0,0.0,0.0,0.0,0.0
1536240450596262629,1.0,0.0,0.0,0.0,0.0,0.0
1536240450629610933,1.0,0.0,0.0,0.0,0.0,0.0
1536240450662886766,1.0,0.0,0.0,0.0,0.0,0.0
1536240450696670685,1.0,0.0,0.0,0.0,0.0,0.0
1536240450729743473,1.0,0.0,0.0,0.0,0.0,0.0
1536240450763034360,1.0,0.0,0.0,0.0,0.0,0.0
1536240450796410941,1.0,0.0,0.0,0.0,0.0,0.0
1536240450830078067,1.0,0.0,0.0,0.0,0.0,0.0
1536240450863087944,1.0,0.0,0.0,0.0,0.0,0.0
1536240450896296225,1.0,0.0,0.0,0.0,0.0,0.0
1536240450929625210,1.0,0.0,0.0,0.0,0.0,0.0
1536240450963104755,1.0,0.0,0.0,0.0,0.0,0.0
1536240450996382135,1.0,0.0,0.0,0.0,0.0,0.0
1536240451029612343,1.0,0.0,0.0,0.0,0.0,0.0
1536240451062946616,1.0,0.0,0.0,0.0,0.0,0.0
1536240451096301615,1.0,0.0,0.0,0.0,0.0,0.0
1536240451129825542,1.0,0.0,0.0,0.0,0.0,0.0
1536240451163288575,1.0,0.0,0.0,0.0,0.0,0.0
1536240451196240297,1.0,0.0,0.0,0.0,0.0,0.0
1536240451229612222,1.0,0.0,0.0,0.0,0.0,0.0
1536240451262959058,1.0,0.0,0.0,0.0,0.0,0.0
1536240451296278140,1.0,0.0,0.0,0.0,0.0,0.0
1536240451329647223,1.0,0.0,0.0,0.0,0.0,0.0
1536240451363026876,1.0,0.0,0.0,0.0,0.0,0.0
1536240451396268193,1.0,0.0,0.0,0.0,0.0,0.0
1536240451429656684,1.0,0.0,0.0,0.0,0.0,0.0
1536240451462951066,1.0,0.0,0.0,0.0,0.0,0.0
1536240451496253844,1.0,0.0,0.0,0.0,0.0,0.0
1536240451529925798,1.0,0.0,0.0,0.0,0.0,0.0
1536240451562953681,1.0,0.0,0.0,0.0,0.0,0.0
1536240451596258218,1.0,0.0,0.0,0.0,0.0,0.0
1536240451629635354,1.0,0.0,0.0,0.0,0.0,0.0
1536240451662930186,1.0,0.0,0.0,0.0,0.0,0.0
1536240451696587299,1.0,0.0,0.0,0.0,0.0,0.0
1536240451729575655,1.0,0.0,0.0,0.0,0.0,0.0
1536240451796290822,1.0,0.0,0.0,0.0,0.0,0.0
1536240451829735153,1.0,0.0,0.0,0.0,0.0,0.0
1536240451863086346,1.0,0.0,0.0,0.0,0.0,0.0
1536240451896409488,1.0,0.0,0.0,0.0,0.0,0.0
1536240451929612894,1.0,0.0,0.0,0.0,0.0,0.0
1536240451963194025,1.0,0.0,0.0,0.0,0.0,0.0
1536240451996918785,1.0,0.0,0.0,0.0,0.0,0.0
1536240452029673668,1.0,0.0,0.0,0.0,0.0,0.0
1536240452062997168,1.0,0.0,0.0,0.0,0.0,0.0
1536240452096302352,1.0,0.0,0.0,0.0,0.0,0.0
1536240452129620077,1.0,0.0,0.0,0.0,0.0,0.0
1536240452162927601,1.0,0.0,0.0,0.0,0.0,0.0
1536240452196325842,1.0,0.0,0.0,0.0,0.0,0.0
1536240452229577946,1.0,0.0,0.0,0.0,0.0,0.0
1536240452263294011,1.0,0.0,0.0,0.0,0.0,0.0
1536240452296350338,1.0,0.0,0.0,0.0,0.0,0.0
1536240452329636115,1.0,0.0,0.0,0.0,0.0,0.0
1536240452362930687,1.0,0.0,0.0,0.0,0.0,0.0
1536240452396371593,1.0,0.0,0.0,0.0,0.0,0.0
1536240452429614260,1.0,0.0,0.0,0.0,0.0,0.0
1536240452462974768,1.0,0.0,0.0,0.0,0.0,0.0
1536240452496399443,1.0,0.0,0.0,0.0,0.0,0.0
1536240452529645110,1.0,0.0,0.0,0.0,0.0,0.0
1536240452562937262,1.0,0.0,0.0,0.0,0.0,0.0
1536240452596378018,1.0,0.0,0.0,0.0,0.0,0.0
1536240452629682776,1.0,0.0,0.0,0.0,0.0,0.0
1536240452663125092,1.0,0.0,0.0,0.0,0.0,0.0
1536240452696657552,1.0,0.0,0.0,0.0,0.0,0.0
1536240452729658680,1.0,0.0,0.0,0.0,0.0,0.0
1536240452763001443,1.0,0.0,0.0,0.0,0.0,0.0
1536240452796264053,1.0,0.0,0.0,0.0,0.0,0.0
1536240452829643908,1.0,0.0,0.0,0.0,0.0,0.0
1536240452862988766,1.0,0.0,0.0,0.0,0.0,0.0
1536240452896280310,1.0,0.0,0.0,0.0,0.0,0.0
1536240452929639492,1.0,0.0,0.0,0.0,0.0,0.0
1536240452963016670,1.0,0.0,0.0,0.0,0.0,0.0
1536240452996341990,1.0,0.0,0.0,0.0,0.0,0.0
1536240453030353729,1.0,0.0,0.0,0.0,0.0,0.0
1536240453063036369,1.0,0.0,0.0,0.0,0.0,0.0
1536240453096363257,1.0,0.0,0.0,0.0,0.0,0.0
1536240453129808827,1.0,0.0,0.0,0.0,0.0,0.0
1536240453162955691,1.0,0.0,0.0,0.0,0.0,0.0
1536240453196314298,1.0,0.0,0.0,0.0,0.0,0.0
1536240453229763898,1.0,0.0,0.0,0.0,0.0,0.0
1536240453263190062,1.0,0.0,0.0,0.0,0.0,0.0
1536240453296388636,1.0,0.0,0.0,0.0,0.0,0.0
1536240453329617579,1.0,0.0,0.0,0.0,0.0,0.0
1536240453363071443,1.0,0.0,0.0,0.0,0.0,0.0
1536240453396517479,1.0,0.0,0.0,0.0,0.0,0.0
1536240453429618647,1.0,0.0,0.0,0.0,0.0,0.0
1536240453463058486,1.0,0.0,0.0,0.0,0.0,0.0
1536240453496409874,1.0,0.0,0.0,0.0,0.0,0.0
1536240453529613584,1.0,0.0,0.0,0.0,0.0,0.0
1536240453563324539,1.0,0.0,0.0,0.0,0.0,0.0
1536240453596382583,1.0,0.0,0.0,0.0,0.0,0.0
1536240453629582139,1.0,0.0,0.0,0.0,0.0,0.0
1536240453662940238,1.0,0.0,0.0,0.0,0.0,0.0
1536240453696271666,1.0,0.0,0.0,0.0,0.0,0.0
1536240453729657709,1.0,0.0,0.0,0.0,0.0,0.0
1536240453763192136,1.0,0.0,0.0,0.0,0.0,0.0
1536240453796293131,1.0,0.0,0.0,0.0,0.0,0.0
1536240453829585222,1.0,0.0,0.0,0.0,0.0,0.0
1536240453863163338,1.0,0.0,0.0,0.0,0.0,0.0
1536240453896260199,1.0,0.0,0.0,0.0,0.0,0.0
1536240453930510495,1.0,0.0,0.0,0.0,0.0,0.0
1536240453962956688,0.958559036255,0.0,0.0,0.0,0.0,0.0
1536240453963028240,0.912974059582,0.0,0.0,0.0,0.0,0.0
1536240453963112182,0.689177036285,0.0,0.0,0.0,0.0,0.0
1536240453996465065,0.556566059589,0.0,0.0,0.0,0.0,0.0
1536240453996491507,0.476570606232,0.0,0.0,0.0,0.0,0.0
1536240453996512856,0.22790902853,0.0,0.0,0.0,0.0,0.0
1536240453996555041,0.124306708574,0.0,0.0,0.0,0.0,0.0
1536240454029891256,0.0372807681561,0.0,0.0,0.0,0.0,0.0
1536240454029907939,0.0,0.0,0.0,0.0,0.0,0.0
1536240454063021258,0.0,0.0,0.0,0.0,0.0,0.0
1536240454096346887,0.0,0.0,0.0,0.0,0.0,0.0
1536240454130082823,0.0,0.0,0.0,0.0,0.0,0.0
1536240454162967908,0.0,0.0,0.0,0.0,0.0,0.0
1536240454196920099,0.0,0.0,0.0,0.0,0.0,0.0
1536240454229759526,0.0,0.0,0.0,0.0,0.0,0.0
1536240454263067917,0.0,0.0,0.0,0.0,0.0,0.0
1536240454296378366,0.0,0.0,0.0,0.0,0.0,0.0
1536240454329660366,0.0,0.0,0.0,0.0,0.0,0.0
1536240454362914974,0.0,0.0,0.0,0.0,0.0,0.0
1536240454396291738,0.0,0.0,0.0,0.0,0.0,0.0
1536240454429628738,0.0,0.0,0.0,0.0,0.0,0.0
1536240454462949601,0.0,0.0,0.0,0.0,0.0,0.0
1536240454496362719,0.0,0.0,0.0,0.0,0.0,0.0
1536240454529975378,0.0,0.0,0.0,0.0,0.0,0.0
1536240454563474864,0.0,0.0,0.0,0.0,0.0,0.0
1536240454596363244,0.0,0.0,0.0,0.0,0.0,0.0
1536240454629699423,0.0,0.0,0.0,0.0,0.0,0.0
1536240454663027426,0.0,0.0,0.0,0.0,0.0,0.0
1536240454696617408,0.0,0.0,0.0,0.0,0.0,0.0
1536240454729827270,0.0,0.0,0.0,0.0,0.0,0.0
1536240454763101830,0.0,0.0,0.0,0.0,0.0,0.0
1536240454796271860,0.0,0.0,0.0,0.0,0.0,0.0
1536240454829698904,0.0,0.0,0.0,0.0,0.0,0.0
1536240454863008067,0.0,0.0,0.0,0.0,0.0,0.0
1536240454896334230,0.0,0.0,0.0,0.0,0.0,0.0
1536240454929811537,0.0,0.0,0.0,0.0,0.0,0.0
1536240454962938723,0.0,0.0,0.0,0.0,0.0,0.0
1536240454996334282,0.0,0.0,0.0,0.0,0.0,0.0
1536240455029719453,0.0,0.0,0.0,0.0,0.0,0.0
1536240455063093757,0.0,0.0,0.0,0.0,0.0,0.0
1536240455096470512,0.0,0.0,0.0,0.0,0.0,0.0
1536240455129866666,0.0,0.0,0.0,0.0,0.0,0.0
1536240455162978850,0.0,0.0,0.0,0.0,0.0,0.0
1536240455196470976,0.0,0.0,0.0,0.0,0.0,0.0
1536240455229642709,0.0,0.0,0.0,0.0,0.0,0.0
1536240455263131375,0.0,0.0,0.0,0.0,0.0,0.0
1536240455296426092,0.0,0.0,0.0,0.0,0.0,0.0
1536240455329714574,0.0,0.0,0.0,0.0,0.0,0.0
1536240455362972921,0.0,0.0,0.0,0.0,0.0,0.0
1536240455396337477,0.0,0.0,0.0,0.0,0.0,0.0
1536240455429729973,0.0,0.0,0.0,0.0,0.0,0.0
1536240455463466857,0.0,0.0,0.0,0.0,0.0,0.0
1536240455496703961,0.0,0.0,0.0,0.0,0.0,0.0
1536240455529807883,0.0,0.0,0.0,0.0,0.0,0.0
1536240455563346539,0.0,0.0,0.0,0.0,0.0,0.0
1536240455596359420,0.0,0.0,0.0,0.0,0.0,0.0
1536240455629666969,0.0,0.0,0.0,0.0,0.0,0.0
1536240455662982563,0.0,0.0,0.0,0.0,0.0,0.0
1536240455696393010,0.0,0.0,0.0,0.0,0.0,0.0
1536240455729620775,0.0,0.0,0.0,0.0,0.0,0.0
1536240455762945907,0.0,0.0,0.0,0.0,0.0,0.0
1536240455796324415,0.0,0.0,0.0,0.0,0.0,0.0
1536240455829800744,0.0,0.0,0.0,0.0,0.0,0.0
1536240455863061896,0.0,0.0,0.0,0.0,0.0,0.0
1536240455896364573,0.0,0.0,0.0,0.0,0.0,0.0
1536240455929784821,0.0,0.0,0.0,0.0,0.0,0.0
1536240455963069103,0.0,0.0,0.0,0.0,0.0,0.0
1536240455996299358,0.0,0.0,0.0,0.0,0.0,0.0
1536240456029734806,0.0,0.0,0.0,0.0,0.0,0.0
1536240456062984341,0.0,0.0,0.0,0.0,0.0,0.0
1536240456097742233,0.0,0.0,0.0,0.0,0.0,0.0
1536240456129650746,0.0,0.0,0.0,0.0,0.0,0.0
1536240456162958474,0.0,0.0,0.0,0.0,0.0,0.0
1536240456196331633,0.0,0.0,0.0,0.0,0.0,0.0
1536240456229622381,0.0,0.0,0.0,0.0,0.0,0.0
