%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240503586681614,21248,1536240503561232599,Quadricopter_base,-0.0162464380264,-0.000619504135102,0.00544786453247,-0.710158288479,0.359453231096,-0.000973403861281
1536240503643344740,21249,1536240503616930190,Quadricopter_base,-0.0857507437468,-0.000329855800373,0.00244736718014,-0.209277391434,0.0978373065591,-0.00784357823431
1536240503694261625,21250,1536240503668194887,Quadricopter_base,-0.170477181673,-0.000581063330173,-0.000529290584382,0.509510278702,-0.269944697618,-0.0046619749628
1536240503764489863,21251,1536240503727261731,Quadricopter_base,-0.247751861811,-0.00164859741926,-0.00385046051815,1.06444549561,-0.546752393246,0.00568496948108
1536240503835087462,21252,1536240503797159617,Quadricopter_base,-0.295284241438,-0.00284762680531,-0.000746250152588,1.07586658001,-0.541139125824,0.0027998003643
1536240503906894852,21253,1536240503869861476,Quadricopter_base,-0.311562120914,-0.00344318896532,0.00192761525977,0.921191513538,-0.447833061218,-0.00319750932977
1536240503972076877,21254,1536240503945797476,Quadricopter_base,-0.298877179623,-0.00308308750391,0.00650048349053,0.673955619335,-0.338224709034,-0.0086702350527
1536240504029198415,21255,1536240504001470765,Quadricopter_base,-0.263702094555,-0.00250222533941,0.00714063597843,0.313180446625,-0.159526750445,-0.0114600732923
1536240504085740829,21256,1536240504059385492,Quadricopter_base,-0.219615101814,-0.00187013298273,0.00905632972717,0.316246688366,-0.157643198967,-0.00800400227308
1536240504142609532,21257,1536240504114672028,Quadricopter_base,-0.17047342658,-0.00100776564796,0.00810980889946,0.558573961258,-0.290376514196,-0.00469448184595
1536240504194152515,21258,1536240504166953375,Quadricopter_base,-0.106191664934,-0.000376373558538,0.00764489127323,0.631626725197,-0.328634917736,-0.00322380661964
1536240504249912646,21259,1536240504223387219,Quadricopter_base,-0.0239419024438,-0.000328591093421,0.00210642814636,0.537306189537,-0.265196889639,-0.00200161384419
1536240504308435007,21260,1536240504280571376,Quadricopter_base,0.0753714963794,-0.000538792461157,-0.0041139125824,0.401715308428,-0.186013102531,-0.00135148433037
1536240504368867024,21261,1536240504340692002,Quadricopter_base,0.185650408268,-0.00068131822627,-0.0145268496126,0.320523649454,-0.144439846277,-0.00171341758687
1536240504429620261,21262,1536240504400499818,Quadricopter_base,0.305840075016,-0.000678561569657,-0.0240624006838,0.272850364447,-0.129400998354,-0.004013705533
1536240504484119582,21263,1536240504457259382,Quadricopter_base,0.433858394623,-0.000649630615953,-0.036909583956,0.18378905952,-0.0859816744924,-0.0044303284958
1536240504537632383,21264,1536240504511214561,Quadricopter_base,0.569404959679,-0.00031061397749,-0.0480496920645,0.05471906811,-0.0191001445055,-0.00335222901776
1536240504595039406,21265,1536240504568912492,Quadricopter_base,0.707618653774,0.000689477077685,-0.0608289353549,-0.0768436044455,0.0460979305208,-0.00258251908235
1536240504651107408,21266,1536240504621001069,Quadricopter_base,0.846087098122,0.00271216081455,-0.0695478916168,-0.191776990891,0.0933260545135,-0.00413006590679
1536240504723602948,21267,1536240504683763588,Quadricopter_base,0.98037558794,0.00554051948711,-0.0778674930334,-0.285098403692,0.131511136889,-0.00510541629046
1536240504789458558,21268,1536240504762178076,Quadricopter_base,1.10877203941,0.00886434409767,-0.0806140825152,-0.360235005617,0.163681894541,-0.00491408910602
1536240504840897839,21269,1536240504813799751,Quadricopter_base,1.22869479656,0.0125988125801,-0.0823426246643,-0.462449163198,0.214062035084,-0.00323516991921
1536240504896889855,21270,1536240504869799410,Quadricopter_base,1.33786177635,0.0165191888809,-0.0781118869781,-0.565633833408,0.26549744606,-0.00128276809119
1536240504949319946,21271,1536240504922460156,Quadricopter_base,1.43136882782,0.0197176337242,-0.0724792405963,-0.553098380566,0.26151779294,-0.000772591447458
