%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240442359933499,20101,1536240442220425512,Quadricopter_base,-5.56735903956e-06,0.00112160900608,-0.000572204589844,0.000111966524855,0.00031976410537,-0.00196814630181
1536240442440736242,20102,1536240442399143567,Quadricopter_base,-9.82743222266e-06,0.00114037690219,0.000571012496948,-0.000158547467436,-0.000476009154227,-0.00197887443937
1536240442497904290,20103,1536240442471903683,Quadricopter_base,-7.86251621321e-06,0.00113099173177,-0.000569820404053,8.93989927135e-05,0.000254838116234,-0.00194549607113
1536240442554076854,20104,1536240442527188484,Quadricopter_base,-1.13425194286e-05,0.00112979125697,0.000571012496948,-0.00018672956503,-0.000569863070268,-0.00195860839449
1536240442607683328,20105,1536240442580337895,Quadricopter_base,-1.81916111615e-05,0.00112738960888,-0.000571012496948,0.000189166763448,0.000567470560782,-0.00197053444572
1536240442671348776,20106,1536240442637499795,Quadricopter_base,-7.57610541768e-06,0.00110083795153,0.000569820404053,-9.01257662917e-05,-0.00026979969698,-0.00197529769503
1536240442723787416,20107,1536240442699393154,Quadricopter_base,-3.69746703655e-06,0.00107188685797,-0.000571012496948,0.00018195254961,0.000520440458786,-0.0020623228047
1536240442782938896,20108,1536240442750345510,Quadricopter_base,-0.0021414514631,0.00107915792614,0.000582933425903,0.174535036087,-0.0597976446152,-0.00153351295739
1536240442844325115,20109,1536240442816145703,Quadricopter_base,-0.00473108142614,0.0010878565954,-0.000405311584473,0.584232449532,-0.207601666451,0.000909151334781
1536240442897342280,20110,1536240442868873238,Quadricopter_base,0.00467652501538,0.00117687147576,0.00100135803223,0.882545232773,-0.321530073881,0.00330797722563
1536240442954117506,20111,1536240442927043683,Quadricopter_base,0.0368346385658,0.000939429737628,-0.000855922291521,0.877362787724,-0.314569324255,0.00192692875862
1536240443016030569,20112,1536240442987748183,Quadricopter_base,0.0954021066427,0.000463420525193,-0.0030207647942,0.639537513256,-0.22059366107,-0.00158615771215
