%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1536240502963176887,0.29963234067,0.0,0.0,0.0,0.0,0.0
1536240502963179701,0.411538898945,0.0,0.0,0.0,0.0,0.0
1536240502963192959,0.527589559555,0.0,0.0,0.0,0.0,0.0
1536240502963197662,0.618759572506,0.0,0.0,0.0,0.0,0.0
1536240502963213112,0.78037917614,0.0,0.0,0.0,0.0,0.0
1536240502996537267,0.854972839355,0.0,0.0,0.0,0.0,0.0
1536240502996540994,0.900557875633,0.0,0.0,0.0,0.0,0.0
1536240502997701805,0.950286984444,0.0,0.0,0.0,0.0,0.0
1536240502997706276,1.0,0.0,0.0,0.0,0.0,0.0
1536240503029627866,1.0,0.0,0.0,0.0,0.0,0.0
1536240503062975723,1.0,0.0,0.0,0.0,0.0,0.0
1536240503096723036,1.0,0.0,0.0,0.0,0.0,0.0
1536240503129638933,1.0,0.0,0.0,0.0,0.0,0.0
1536240503163170922,0.975135445595,0.0,0.0,0.0,0.0,0.0
1536240503163174012,0.929550409317,0.0,0.0,0.0,0.0,0.0
1536240503196553308,0.883981466293,0.0,0.0,0.0,0.0,0.0
1536240503196557156,0.204318210483,0.0,0.0,0.0,0.0,0.0
1536240503229895738,0.12846685946,0.0,0.0,0.0,0.0,0.0
1536240503229900081,-0.103602312505,0.0,0.0,0.0,0.0,0.0
1536240503229904953,-0.205769449472,0.0,0.0,0.0,0.0,0.0
1536240503229908667,-0.313531905413,0.0,0.0,0.0,0.0,0.0
1536240503229913018,-0.365953862667,0.0,0.0,0.0,0.0,0.0
1536240503229929077,-0.44883570075,0.0,0.0,0.0,0.0,0.0
1536240503229934949,-0.544149816036,0.0,0.0,0.0,0.0,0.0
1536240503229939860,-0.602167129517,0.0,0.0,0.0,0.0,0.0
1536240503263029879,-0.693353235722,0.0,0.0,0.0,0.0,0.0
1536240503263081423,-0.726505994797,0.0,0.0,0.0,0.0,0.0
1536240503263084965,-0.813515841961,0.0,0.0,0.0,0.0,0.0
1536240503263199703,-0.875677227974,0.0,0.0,0.0,0.0,0.0
1536240503263205030,-0.925406336784,0.0,0.0,0.0,0.0,0.0
1536240503296476777,-0.958559036255,0.0,0.0,0.0,0.0,0.0
1536240503296566856,-0.98342359066,0.0,0.0,0.0,0.0,0.0
1536240503296572713,-1.0,0.0,0.0,0.0,0.0,0.0
1536240503329737204,-1.0,0.0,0.0,0.0,0.0,0.0
1536240503362953694,-1.0,0.0,0.0,0.0,0.0,0.0
1536240503396276094,-1.0,0.0,0.0,0.0,0.0,0.0
1536240503429687143,-1.0,0.0,0.0,0.0,0.0,0.0
1536240503463246653,-0.954414963722,0.0,0.0,0.0,0.0,0.0
1536240503463279972,-0.908829927444,0.0,0.0,0.0,0.0,0.0
1536240503463499655,-0.838380396366,0.0,0.0,0.0,0.0,0.0
1536240503463615007,-0.747210383415,0.0,0.0,0.0,0.0,0.0
1536240503496539580,-0.639447927475,0.0,0.0,0.0,0.0,0.0
1536240503496631512,-0.515125155449,0.0,0.0,0.0,0.0,0.0
1536240503496677847,-0.190644323826,0.0,0.0,0.0,0.0,0.0
1536240503530480188,0.0,0.0,0.0,0.0,0.0,0.0
1536240503530487389,0.0828818380833,0.0,0.0,0.0,0.0,0.0
1536240503530493864,0.515141189098,0.0,0.0,0.0,0.0,0.0
1536240503563085409,0.643608093262,0.0,0.0,0.0,0.0,0.0
1536240503563215970,0.651880145073,0.0,0.0,0.0,0.0,0.0
1536240503563221319,0.962703168392,0.0,0.0,0.0,0.0,0.0
1536240503596324541,0.987567722797,0.0,0.0,0.0,0.0,0.0
1536240503596338012,0.995855927467,0.0,0.0,0.0,0.0,0.0
1536240503596341771,1.0,0.0,0.0,0.0,0.0,0.0
1536240503629629883,1.0,0.0,0.0,0.0,0.0,0.0
1536240503663039980,1.0,0.0,0.0,0.0,0.0,0.0
1536240503696238080,1.0,0.0,0.0,0.0,0.0,0.0
1536240503729746680,1.0,0.0,0.0,0.0,0.0,0.0
1536240503763165126,0.979279518127,0.0,0.0,0.0,0.0,0.0
1536240503763169407,0.937838613987,0.0,0.0,0.0,0.0,0.0
1536240503763190717,0.796939492226,0.0,0.0,0.0,0.0,0.0
1536240503763210076,0.701609253883,0.0,0.0,0.0,0.0,0.0
1536240503796289187,0.585574686527,0.0,0.0,0.0,0.0,0.0
1536240503796298476,0.5,0.0,0.0,0.0,0.0,0.0
1536240503796387409,0.377112388611,0.0,0.0,0.0,0.0,0.0
1536240503796393428,0.265221893787,0.0,0.0,0.0,0.0,0.0
1536240503796400113,0.174035817385,0.0,0.0,0.0,0.0,0.0
1536240503829586014,0.103586256504,0.0,0.0,0.0,0.0,0.0
1536240503829701770,0.0497130453587,0.0,0.0,0.0,0.0,0.0
1536240503829725523,0.0165603160858,0.0,0.0,0.0,0.0,0.0
1536240503829968395,0.0,0.0,0.0,0.0,0.0,0.0
1536240503862990040,0.0,0.0,0.0,0.0,0.0,0.0
1536240503896579037,0.041424870491,0.0,0.0,0.0,0.0,0.0
1536240503896585768,0.2486294806,0.0,0.0,0.0,0.0,0.0
1536240503929829314,0.343959659338,0.0,0.0,0.0,0.0,0.0
1536240503929835352,0.455850154161,0.0,0.0,0.0,0.0,0.0
1536240503929842746,0.519269227982,0.0,0.0,0.0,0.0,0.0
1536240503929846743,0.722329735756,0.0,0.0,0.0,0.0,0.0
1536240503963194871,0.788651287556,0.0,0.0,0.0,0.0,0.0
1536240503963211581,0.908829927444,0.0,0.0,0.0,0.0,0.0
1536240503996284852,0.921262264252,0.0,0.0,0.0,0.0,0.0
1536240503996309210,0.929550409317,0.0,0.0,0.0,0.0,0.0
1536240504029721482,0.888109505177,0.0,0.0,0.0,0.0,0.0
1536240504029725275,0.854956746101,0.0,0.0,0.0,0.0,0.0
1536240504029849972,0.821804046631,0.0,0.0,0.0,0.0,0.0
1536240504029870538,0.788651287556,0.0,0.0,0.0,0.0,0.0
1536240504063129626,0.755498528481,0.0,0.0,0.0,0.0,0.0
1536240504063227227,0.722329735756,0.0,0.0,0.0,0.0,0.0
1536240504063231191,0.685032904148,0.0,0.0,0.0,0.0,0.0
1536240504096313312,0.738922178745,0.0,0.0,0.0,0.0,0.0
1536240504096398306,0.776219010353,0.0,0.0,0.0,0.0,0.0
1536240504096435496,0.813515841961,0.0,0.0,0.0,0.0,0.0
1536240504096441898,0.854956746101,0.0,0.0,0.0,0.0,0.0
1536240504129595584,0.900541782379,0.0,0.0,0.0,0.0,0.0
1536240504129722234,0.941982746124,0.0,0.0,0.0,0.0,0.0
1536240504129729916,0.970991373062,0.0,0.0,0.0,0.0,0.0
1536240504129806961,0.98342359066,0.0,0.0,0.0,0.0,0.0
1536240504129812368,0.991711854935,0.0,0.0,0.0,0.0,0.0
1536240504162968074,0.995855927467,0.0,0.0,0.0,0.0,0.0
1536240504162987754,1.0,0.0,0.0,0.0,0.0,0.0
1536240504196319515,1.0,0.0,0.0,0.0,0.0,0.0
1536240504229797173,1.0,0.0,0.0,0.0,0.0,0.0
1536240504263088254,1.0,0.0,0.0,0.0,0.0,0.0
1536240504296663979,1.0,0.0,0.0,0.0,0.0,0.0
1536240504330037270,1.0,0.0,0.0,0.0,0.0,0.0
1536240504363200875,1.0,0.0,0.0,0.0,0.0,0.0
1536240504396323759,1.0,0.0,0.0,0.0,0.0,0.0
1536240504429615198,1.0,0.0,0.0,0.0,0.0,0.0
1536240504462976579,1.0,0.0,0.0,0.0,0.0,0.0
1536240504496269994,1.0,0.0,0.0,0.0,0.0,0.0
1536240504529681401,1.0,0.0,0.0,0.0,0.0,0.0
1536240504563040405,1.0,0.0,0.0,0.0,0.0,0.0
1536240504596323825,1.0,0.0,0.0,0.0,0.0,0.0
1536240504629699141,1.0,0.0,0.0,0.0,0.0,0.0
1536240504662989226,1.0,0.0,0.0,0.0,0.0,0.0
1536240504696261442,1.0,0.0,0.0,0.0,0.0,0.0
1536240504729945707,1.0,0.0,0.0,0.0,0.0,0.0
1536240504763003084,1.0,0.0,0.0,0.0,0.0,0.0
1536240504796472791,1.0,0.0,0.0,0.0,0.0,0.0
1536240504829696006,1.0,0.0,0.0,0.0,0.0,0.0
1536240504863048826,1.0,0.0,0.0,0.0,0.0,0.0
1536240504896664258,1.0,0.0,0.0,0.0,0.0,0.0
1536240504929718271,1.0,0.0,0.0,0.0,0.0,0.0
1536240504962954002,1.0,0.0,0.0,0.0,0.0,0.0
1536240504996315331,1.0,0.0,0.0,0.0,0.0,0.0
1536240505029978454,1.0,0.0,0.0,0.0,0.0,0.0
1536240505063480292,1.0,0.0,0.0,0.0,0.0,0.0
1536240505096356486,1.0,0.0,0.0,0.0,0.0,0.0
1536240505129646021,1.0,0.0,0.0,0.0,0.0,0.0
1536240505162987829,1.0,0.0,0.0,0.0,0.0,0.0
1536240505196352902,1.0,0.0,0.0,0.0,0.0,0.0
1536240505229623634,1.0,0.0,0.0,0.0,0.0,0.0
1536240505263050103,1.0,0.0,0.0,0.0,0.0,0.0
1536240505296502427,1.0,0.0,0.0,0.0,0.0,0.0
1536240505330657806,1.0,0.0,0.0,0.0,0.0,0.0
1536240505363065725,1.0,0.0,0.0,0.0,0.0,0.0
1536240505396305314,1.0,0.0,0.0,0.0,0.0,0.0
1536240505430091967,1.0,0.0,0.0,0.0,0.0,0.0
1536240505463076042,1.0,0.0,0.0,0.0,0.0,0.0
1536240505496277960,1.0,0.0,0.0,0.0,0.0,0.0
1536240505529652078,1.0,0.0,0.0,0.0,0.0,0.0
1536240505562919068,1.0,0.0,0.0,0.0,0.0,0.0
1536240505596552142,1.0,0.0,0.0,0.0,0.0,0.0
1536240505629618612,1.0,0.0,0.0,0.0,0.0,0.0
1536240505662943540,1.0,0.0,0.0,0.0,0.0,0.0
1536240505696354505,1.0,0.0,0.0,0.0,0.0,0.0
1536240505729966252,1.0,0.0,0.0,0.0,0.0,0.0
1536240505763049750,1.0,0.0,0.0,0.0,0.0,0.0
1536240505796259319,1.0,0.0,0.0,0.0,0.0,0.0
1536240505829737198,1.0,0.0,0.0,0.0,0.0,0.0
1536240505863014139,1.0,0.0,0.0,0.0,0.0,0.0
1536240505896305835,1.0,0.0,0.0,0.0,0.0,0.0
1536240505929617012,1.0,0.0,0.0,0.0,0.0,0.0
1536240505962979662,1.0,0.0,0.0,0.0,0.0,0.0
1536240505996298333,1.0,0.0,0.0,0.0,0.0,0.0
1536240506029740550,1.0,0.0,0.0,0.0,0.0,0.0
1536240506063329221,1.0,0.0,0.0,0.0,0.0,0.0
1536240506096873599,1.0,0.0,0.0,0.0,0.0,0.0
1536240506129634255,1.0,0.0,0.0,0.0,0.0,0.0
1536240506163019163,1.0,0.0,0.0,0.0,0.0,0.0
1536240506196267303,1.0,0.0,0.0,0.0,0.0,0.0
1536240506230045234,1.0,0.0,0.0,0.0,0.0,0.0
1536240506263228642,1.0,0.0,0.0,0.0,0.0,0.0
1536240506296413261,1.0,0.0,0.0,0.0,0.0,0.0
1536240506329632060,1.0,0.0,0.0,0.0,0.0,0.0
1536240506363021701,1.0,0.0,0.0,0.0,0.0,0.0
1536240506396331964,1.0,0.0,0.0,0.0,0.0,0.0
1536240506429702389,1.0,0.0,0.0,0.0,0.0,0.0
1536240506463068433,1.0,0.0,0.0,0.0,0.0,0.0
1536240506496353997,1.0,0.0,0.0,0.0,0.0,0.0
1536240506529590837,1.0,0.0,0.0,0.0,0.0,0.0
1536240506562987990,1.0,0.0,0.0,0.0,0.0,0.0
1536240506596303536,1.0,0.0,0.0,0.0,0.0,0.0
1536240506629660138,1.0,0.0,0.0,0.0,0.0,0.0
1536240506662937362,1.0,0.0,0.0,0.0,0.0,0.0
1536240506696264153,1.0,0.0,0.0,0.0,0.0,0.0
1536240506729724097,1.0,0.0,0.0,0.0,0.0,0.0
1536240506763041837,1.0,0.0,0.0,0.0,0.0,0.0
1536240506796363826,1.0,0.0,0.0,0.0,0.0,0.0
1536240506829623138,1.0,0.0,0.0,0.0,0.0,0.0
1536240506862931483,1.0,0.0,0.0,0.0,0.0,0.0
1536240506896285536,1.0,0.0,0.0,0.0,0.0,0.0
1536240506929661447,1.0,0.0,0.0,0.0,0.0,0.0
1536240506962985360,1.0,0.0,0.0,0.0,0.0,0.0
1536240506996463294,1.0,0.0,0.0,0.0,0.0,0.0
1536240507029648728,1.0,0.0,0.0,0.0,0.0,0.0
1536240507063054443,1.0,0.0,0.0,0.0,0.0,0.0
1536240507096368801,0.941982746124,0.0,0.0,0.0,0.0,0.0
1536240507096372844,0.871533155441,0.0,0.0,0.0,0.0,0.0
1536240507096378205,0.76378673315,0.0,0.0,0.0,0.0,0.0
1536240507096778119,0.734794139862,0.0,0.0,0.0,0.0,0.0
1536240507096792034,0.396413743496,0.0,0.0,0.0,0.0,0.0
1536240507130541979,0.276235073805,0.0,0.0,0.0,0.0,0.0
1536240507130583407,0.198932498693,0.0,0.0,0.0,0.0,0.0
1536240507130588710,-0.0663054734468,0.0,0.0,0.0,0.0,0.0
1536240507130598185,-0.198916435242,0.0,0.0,0.0,0.0,0.0
1536240507130630432,-0.31496706605,0.0,0.0,0.0,0.0,0.0
1536240507130643412,-0.48613256216,0.0,0.0,0.0,0.0,0.0
1536240507130649436,-0.618743538857,0.0,0.0,0.0,0.0,0.0
1536240507163450018,-0.680904865265,0.0,0.0,0.0,0.0,0.0
1536240507163463509,-0.809387803078,0.0,0.0,0.0,0.0,0.0
1536240507163468064,-0.830092191696,0.0,0.0,0.0,0.0,0.0
1536240507163471133,-0.93369448185,0.0,0.0,0.0,0.0,0.0
1536240507163488256,-0.991711854935,0.0,0.0,0.0,0.0,0.0
1536240507163492013,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507196327582,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507229673989,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507263101352,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507296342799,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507329591172,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507363010060,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507396279812,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507429779119,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507463057212,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507496520355,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507529903033,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507563136887,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507596357626,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507629724078,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507662900417,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507696224229,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507729618790,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507762910457,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507796431346,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507829579952,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507862945197,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507896281449,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507929619917,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507963203228,-1.0,0.0,0.0,0.0,0.0,0.0
1536240507996401493,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508029590275,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508062927851,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508096269929,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508129648316,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508163020573,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508196289001,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508229589094,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508263055408,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508296358866,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508363160186,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508396276156,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508429726763,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508463178636,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508496366429,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508529805327,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508562962186,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508596420958,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508629631351,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508663372973,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508696481216,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508730124428,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508762997808,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508796472526,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508829684272,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508863167650,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508896284671,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508929632854,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508963064952,-1.0,0.0,0.0,0.0,0.0,0.0
1536240508996311881,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509030216528,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509062950497,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509096466043,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509129675166,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509162921693,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509196351669,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509229692899,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509263566868,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509296299325,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509329643253,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509362974750,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509396675185,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509429655319,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509463006426,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509496285309,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509529876640,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509563369881,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509596288707,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509629570679,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509662978961,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509696323390,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509729611428,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509763140593,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509796359044,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509829663061,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509863025583,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509896295307,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509929660927,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509962980570,-1.0,0.0,0.0,0.0,0.0,0.0
1536240509996364237,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510029694765,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510062963237,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510096340287,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510129598881,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510163007926,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510196458096,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510229789764,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510262975837,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510296302939,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510329702596,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510363244737,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510396710786,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510429908049,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510463433195,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510496901314,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510530045266,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510563017439,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510596364771,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510629839263,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510663016559,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510696376292,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510729926616,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510762946059,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510796311680,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510829698645,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510863219424,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510896343083,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510929751790,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510963273676,-1.0,0.0,0.0,0.0,0.0,0.0
1536240510996472174,-1.0,0.0,0.0,0.0,0.0,0.0
1536240511029639067,-1.0,0.0,0.0,0.0,0.0,0.0
1536240511062998962,-1.0,0.0,0.0,0.0,0.0,0.0
