%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536679193971810551,3263,1536679193961343482,Quadricopter_base,0.041727270931,0.059151597321,-0.00298380851746,-0.0221573654562,0.0722830072045,-0.00657588150352
1536679194018276804,3264,1536679194007570775,Quadricopter_base,0.0412268638611,0.0505790263414,-0.00211119651794,-0.0738109573722,-0.0141665413976,-0.0109504275024
1536679194064743499,3265,1536679194055032018,Quadricopter_base,0.0400832854211,0.0461632907391,-0.00881791114807,0.113916993141,-0.113974019885,-0.00871973484755
1536679194114024274,3266,1536679194103737922,Quadricopter_base,0.0368049181998,0.0386231914163,-0.004962682724,0.197523385286,-0.107957862318,-0.0007644968573
1536679194160162613,3267,1536679194149452279,Quadricopter_base,0.0328592099249,0.0234563685954,-0.00738024711609,0.00399073585868,-0.0368568748236,-0.000745098106563
1536679194209417311,3268,1536679194199003319,Quadricopter_base,0.0277598686516,0.00662750098854,-0.00845551490784,-0.0880608335137,0.0253099910915,-0.00479578552768
1536679194262901394,3269,1536679194252848988,Quadricopter_base,0.0222361795604,-0.00708818808198,-0.00444769859314,-0.00569951441139,0.0169893726707,-0.00180853717029
1536679194308928818,3270,1536679194298895700,Quadricopter_base,0.0164401996881,-0.0201263017952,-0.00425457954407,0.0435666181147,0.0586959794164,0.0070070871152
1536679194361693112,3271,1536679194351455789,Quadricopter_base,0.0123336296529,-0.0334338881075,-0.0113081932068,0.0526604056358,0.0626449435949,0.00673277396709
1536679194410552476,3272,1536679194400396605,Quadricopter_base,0.0115113202482,-0.0470634140074,-0.0131642818451,0.0471970625222,-0.0613334923983,0.000357510318281
1536679194459685673,3273,1536679194449538157,Quadricopter_base,0.0107133928686,-0.0628970786929,-0.0187087059021,-0.0481423810124,-0.126075312495,-0.0051646232605
1536679194508879091,3274,1536679194498982754,Quadricopter_base,0.00547265075147,-0.0804203227162,-0.0210165977478,-0.147157952189,0.00790651049465,-0.00709411641583
1536679194554723608,3275,1536679194544623421,Quadricopter_base,-0.00178024172783,-0.0943329185247,-0.0230193138123,-0.101165577769,0.0885479003191,-0.00859063863754
1536679194602757614,3276,1536679194592591629,Quadricopter_base,-0.00820427015424,-0.104566186666,-0.00846028327942,-0.025770097971,0.0784274563193,-0.00823816657066
1536679194647182765,3277,1536679194636728018,Quadricopter_base,-0.0128058902919,-0.114025726914,-0.00247240089811,-0.0761081278324,0.079215452075,-0.00684799253941
1536679194703269212,3278,1536679194693247115,Quadricopter_base,-0.0162802487612,-0.12194416672,0.00261902809143,-0.155978500843,0.117783926427,-0.00239176559262
1536679194778644358,3279,1536679194768230641,Quadricopter_base,-0.0183234252036,-0.124609611928,0.0150990486145,-0.099889755249,0.0817488133907,0.00102947442792
1536679194826166917,3280,1536679194814792389,Quadricopter_base,-0.018425270915,-0.12291289866,0.0253593921661,-0.0287896934897,-0.0238735936582,-0.0020569502376
1536679194896807297,3281,1536679194886540186,Quadricopter_base,-0.0188578180969,-0.121270798147,0.0282502174377,-0.0819155275822,-0.046860281378,-0.00650051422417
1536679194944351922,3282,1536679194934051155,Quadricopter_base,-0.0218627378345,-0.119518145919,0.022314786911,-0.165999218822,0.0591806769371,-0.00883189961314
1536679194994591260,3283,1536679194984505914,Quadricopter_base,-0.0266456902027,-0.113347001374,0.0126421451569,-0.0970936194062,0.195184364915,-0.00908732507378
1536679195043537871,3284,1536679195032862087,Quadricopter_base,-0.027848277241,-0.101281695068,0.0157821178436,0.0494159758091,0.151361912489,-0.0107932109386
1536679195092572625,3285,1536679195081647889,Quadricopter_base,-0.0237003974617,-0.0893781110644,0.0211274623871,-0.0233192443848,0.0397515594959,-0.00967996008694
1536679195127053523,3286,1536679195119001602,Quadricopter_base,-0.0173329915851,-0.0769239068031,0.024688243866,-0.0985650867224,-0.0738960802555,-0.00442496081814
1536679195160036423,3287,1536679195151926912,Quadricopter_base,-0.0136900506914,-0.063080124557,0.0193679332733,-0.0934996604919,-0.0722597688437,-0.00130027998239
1536679195202536618,3288,1536679195191600983,Quadricopter_base,-0.0144864814356,-0.0483271628618,0.0125873088837,-0.076940536499,0.101202219725,-0.0062794201076
1536679195251708466,3289,1536679195240900109,Quadricopter_base,-0.0137688973919,-0.03115189448,0.00768065452576,-0.0897109657526,0.127496242523,-0.00807962752879
1536679195302051748,3290,1536679195291470240,Quadricopter_base,-0.00956080108881,-0.00884612556547,0.0113868713379,-0.00556561350822,-0.0210082549602,0.00266673509032
1536679195360451557,3291,1536679195350262165,Quadricopter_base,-0.0059986258857,0.0150387641042,0.00990152359009,0.156367391348,-0.0807657986879,0.0116515271366
1536679195444880407,3292,1536679195434999471,Quadricopter_base,-0.00342024397105,0.035455211997,0.00966429710388,0.249271988869,-0.0715711787343,0.0126169165596
1536679195489339789,3293,1536679195478686608,Quadricopter_base,0.000187043100595,0.049315687269,0.0101244449615,0.205354854465,-0.0969319939613,0.0116014406085
1536679195537468213,3294,1536679195527251576,Quadricopter_base,0.00293610244989,0.0564162097871,0.00731229782104,0.127011105418,-0.0330193340778,0.00921912211925
1536679195586897990,3295,1536679195575924970,Quadricopter_base,0.00551351159811,0.0589051693678,0.00438928604126,0.0203380249441,0.0559410490096,0.00894068833441
1536679195666264562,3296,1536679195655748956,Quadricopter_base,0.00925311632454,0.0612358227372,0.00682234764099,0.0114900665358,0.0925198495388,0.00566026289016
1536679195730029150,3297,1536679195719277631,Quadricopter_base,0.0162601713091,0.0650836676359,0.0054657459259,0.0550023652613,-0.0242686122656,0.0028056721203
1536679195782617040,3298,1536679195771719853,Quadricopter_base,0.0241037551314,0.0690306723118,0.00764131546021,0.158031463623,-0.147451773286,0.00321062188596
1536679195839481880,3299,1536679195828932960,Quadricopter_base,0.0297834910452,0.0679941698909,0.00775933265686,0.15507465601,-0.13878762722,-0.000995131093077
1536679195889048313,3300,1536679195878218030,Quadricopter_base,0.0333665534854,0.0601716935635,0.00511169433594,0.000644690648187,-0.06101853773,-0.00218296982348
1536679195934836890,3301,1536679195924160619,Quadricopter_base,0.0355240628123,0.0514447614551,0.0011193753453,-0.0386882759631,-0.0415857695043,-0.00400260277092
1536679195986699345,3302,1536679195976242583,Quadricopter_base,0.0359713695943,0.0432234779,0.00579357147217,-0.0195868909359,-0.0107745779678,-0.006355245132
1536679196032166878,3303,1536679196023625329,Quadricopter_base,0.0352390632033,0.0342105403543,0.00557661056519,-0.0931210145354,0.0917607992887,-0.00518738571554
1536679196073596780,3304,1536679196065906017,Quadricopter_base,0.0356660708785,0.0286629609764,0.00614404678345,-0.0488947890699,0.0921019911766,-0.00506616896018
1536679196117436613,3305,1536679196109397349,Quadricopter_base,0.0385075472295,0.0270861163735,0.000511407852173,0.0960491970181,-0.0346485637128,-0.00312937796116
1536679196170854418,3306,1536679196161149209,Quadricopter_base,0.0421589948237,0.0219955556095,-0.00601291656494,-0.000972253619693,-0.070941016078,-3.61832571798e-05
1536679196212106064,3307,1536679196201179015,Quadricopter_base,0.0446622185409,0.0153556186706,-0.0156819820404,-0.105952508748,-0.0785776227713,-0.00243832427077
1536679196257123280,3308,1536679196246786847,Quadricopter_base,0.0441731549799,0.0122669832781,-0.016542673111,0.0455937385559,-0.115813374519,-0.00362639175728
1536679196301941923,3309,1536679196291641633,Quadricopter_base,0.0412803739309,0.00681738462299,-0.0139856338501,0.0374700240791,-0.092523381114,-0.00602211151272
